SaleID,CustomerID,ProductID,Quantity,SaleDate,Price,TotalSaleAmount
4336,241,77,1,2025-02-26,816.13,816.13
4337,299,61,1,2024-03-14,1314.64,1314.64
4338,112,45,2,2023-04-30,1481.55,2963.1
4339,180,192,1,2025-03-26,8.73,8.73
4340,419,154,2,2025-04-29,188.32,376.64
4341,435,90,7,2023-09-20,858.31,6008.17
4342,499,88,9,2024-07-15,597.92,5381.28
4343,306,20,1,2024-02-03,1070.67,1070.67
4344,242,160,3,2024-04-17,14.86,44.58
4345,283,115,3,2023-05-17,95.75,287.25
4346,424,88,2,2023-12-16,636.7,1273.4
4347,202,176,2,2025-08-11,46.01,92.02
4348,28,46,4,2023-01-13,328.22,1312.88
4349,342,61,1,2025-07-14,1234.21,1234.21
4350,411,73,3,2023-07-01,434.62,1303.86
4351,66,25,4,2023-10-05,552.8,2211.2
4352,187,154,1,2024-04-29,201.67,201.67
4353,322,107,4,2023-07-06,773.8,3095.2
4354,434,151,1,2024-07-16,184.18,184.18
4355,328,194,2,2025-08-25,15.93,31.86
4356,169,106,2,2025-10-19,360.52,721.04
4357,121,25,3,2025-02-03,589.39,1768.17
4358,424,122,8,2024-05-03,168.07,1344.56
4359,116,12,4,2024-07-15,1441.03,5764.12
4360,251,189,3,2023-04-01,39.18,117.54
4361,233,135,1,2023-04-23,186.11,186.11
4362,109,160,4,2023-02-22,15.67,62.68
4363,410,78,6,2025-10-07,464.36,2786.16
4364,241,146,2,2025-08-22,48.89,97.78
4365,167,14,4,2025-05-16,2070.0,8280.0
4366,207,119,1,2023-06-18,717.19,717.19
4367,87,194,1,2025-04-20,18.13,18.13
4368,177,121,5,2023-05-13,199.2,996.0
4369,291,36,7,2024-10-24,777.91,5445.37
4370,238,47,3,2025-04-27,1858.54,5575.62
4371,32,147,3,2023-11-01,215.28,645.84
4372,222,44,2,2024-10-03,755.65,1511.3
4373,37,8,2,2024-04-11,931.45,1862.9
4374,424,130,2,2024-04-10,95.46,190.92
4375,68,189,2,2024-11-19,42.35,84.7
4376,279,159,1,2024-11-05,102.58,102.58
4377,376,59,1,2024-08-05,987.48,987.48
4378,233,150,1,2025-12-01,44.3,44.3
4379,175,123,1,2025-03-20,11.78,11.78
4380,360,77,4,2025-08-05,946.12,3784.48
4381,145,90,2,2024-05-05,782.07,1564.14
4382,307,46,3,2023-04-03,326.07,978.21
4383,54,6,3,2024-05-26,115.28,345.84
4384,464,52,3,2025-10-25,529.69,1589.07
4385,66,123,1,2023-11-16,11.21,11.21
4386,116,40,1,2025-02-21,1856.35,1856.35
4387,289,25,3,2025-05-25,596.03,1788.09
4388,360,156,2,2025-04-22,112.83,225.66
4389,465,98,2,2024-08-15,810.97,1621.94
4390,181,52,1,2025-11-04,584.87,584.87
4391,143,94,5,2025-11-22,445.9,2229.5
4392,324,32,1,2024-08-29,1911.08,1911.08
4393,37,188,3,2025-11-18,14.54,43.62
4394,227,130,3,2025-03-28,102.8,308.4
4395,432,97,4,2023-04-22,179.02,716.08
4396,214,45,1,2023-05-20,1435.74,1435.74
4397,51,105,2,2024-03-18,259.74,519.48
4398,218,99,7,2023-09-02,67.51,472.57
4399,456,108,7,2024-10-19,74.09,518.63
4400,414,152,6,2025-03-26,48.68,292.08
4401,136,41,2,2024-12-03,472.3,944.6
4402,254,125,4,2023-07-17,89.13,356.52
4403,165,36,1,2024-02-10,767.08,767.08
4404,242,125,4,2024-08-17,95.01,380.04
4405,406,55,7,2024-03-17,456.82,3197.74
4406,257,155,4,2024-04-06,108.14,432.56
4407,135,66,1,2025-07-02,1736.47,1736.47
4408,473,135,1,2025-12-19,185.62,185.62
4409,330,129,7,2025-01-21,128.66,900.62
4410,216,61,7,2025-08-01,1457.59,10203.13
4411,83,6,6,2025-04-22,105.28,631.68
4412,229,22,3,2025-07-11,490.58,1471.74
4413,221,110,2,2024-10-17,670.24,1340.48
4414,427,100,1,2025-06-06,583.58,583.58
4415,384,158,1,2025-02-24,166.25,166.25
4416,248,109,4,2023-05-23,233.25,933.0
4417,500,127,1,2024-02-22,60.8,60.8
4418,416,169,2,2025-11-18,41.92,83.84
4419,304,75,3,2023-08-04,618.23,1854.69
4420,126,195,1,2025-07-27,35.01,35.01
4421,489,15,2,2023-07-31,567.55,1135.1
4422,380,159,4,2023-07-07,103.72,414.88
4423,345,118,1,2023-05-26,320.19,320.19
4424,429,88,9,2023-04-25,568.1,5112.9
4425,54,167,7,2024-03-11,45.59,319.13
4426,255,21,3,2024-02-22,1070.64,3211.92
4427,379,76,3,2025-02-18,347.21,1041.63
4428,229,118,8,2025-11-24,303.86,2430.88
4429,424,52,6,2024-01-18,583.88,3503.28
4430,278,51,3,2023-06-06,1040.44,3121.32
4431,341,44,3,2024-12-15,775.57,2326.71
4432,434,116,1,2023-07-19,60.62,60.62
4433,176,88,8,2025-12-19,638.65,5109.2
4434,304,11,7,2023-10-14,1843.71,12905.97
4435,112,159,10,2023-01-01,102.68,1026.8
4436,300,131,1,2025-12-01,70.07,70.07
4437,112,150,1,2024-02-04,49.95,49.95
4438,164,49,4,2023-08-09,159.75,639.0
4439,474,101,7,2023-11-16,516.29,3614.03
4440,240,81,3,2025-11-23,259.03,777.09
4441,30,133,8,2024-11-11,118.52,948.16
4442,247,34,4,2025-05-24,1358.81,5435.24
4443,360,4,7,2025-03-19,73.91,517.37
4444,189,71,4,2024-01-19,184.64,738.56
4445,131,147,1,2023-03-19,192.03,192.03
4446,219,104,6,2025-11-08,260.55,1563.3
4447,497,143,4,2023-06-21,156.23,624.92
4448,62,8,3,2024-11-06,800.34,2401.02
4449,178,154,2,2024-05-26,206.68,413.36
4450,338,119,2,2023-03-09,692.66,1385.32
4451,113,74,1,2023-01-25,684.44,684.44
4452,50,147,1,2025-01-04,179.25,179.25
4453,497,69,6,2024-07-03,1769.14,10614.84
4454,262,161,5,2023-03-05,13.14,65.7
4455,250,169,3,2024-10-01,38.57,115.71
4456,420,109,1,2025-08-24,244.63,244.63
4457,479,99,1,2025-05-24,71.15,71.15
4458,187,92,1,2025-05-04,718.77,718.77
4459,29,73,2,2025-03-24,451.42,902.84
4460,330,122,5,2025-01-04,139.54,697.7
4461,64,12,1,2025-03-14,1411.36,1411.36
4462,331,76,1,2024-06-18,361.44,361.44
4463,155,23,3,2025-08-09,211.62,634.86
4464,383,7,2,2023-05-06,2137.03,4274.06
4465,124,75,3,2024-06-30,565.34,1696.02
4466,75,130,9,2024-11-29,109.79,988.11
4467,222,45,10,2024-12-29,1411.89,14118.9
4468,230,65,2,2025-09-12,530.98,1061.96
4469,130,165,5,2023-11-21,47.16,235.8
4470,173,174,3,2023-11-28,11.76,35.28
4471,340,88,4,2025-09-21,650.39,2601.56
4472,366,22,9,2024-12-02,467.38,4206.42
4473,179,136,3,2023-01-04,109.32,327.96
4474,65,54,4,2023-02-20,1016.69,4066.76
4475,146,145,1,2025-03-27,88.4,88.4
4476,100,138,8,2024-10-23,78.29,626.32
4477,226,7,2,2024-05-27,1821.32,3642.64
4478,349,163,4,2023-01-19,12.98,51.92
4479,350,179,2,2024-06-15,7.27,14.54
4480,42,47,1,2024-05-07,1992.71,1992.71
4481,276,158,4,2024-12-18,167.3,669.2
4482,166,47,1,2025-10-13,1667.84,1667.84
4483,483,103,7,2023-08-31,176.59,1236.13
4484,157,184,2,2024-01-29,1.83,3.66
4485,38,17,3,2025-12-04,1401.34,4204.02
4486,91,6,2,2025-03-18,110.97,221.94
4487,340,162,2,2024-04-17,31.1,62.2
4488,295,124,5,2023-11-19,173.31,866.55
4489,90,17,2,2025-02-02,1442.44,2884.88
4490,413,91,7,2025-01-07,808.98,5662.86
4491,449,134,9,2024-09-29,166.85,1501.65
4492,175,46,10,2024-03-27,345.05,3450.5
4493,334,73,2,2025-03-09,406.93,813.86
4494,210,162,6,2023-08-13,28.26,169.56
4495,72,162,2,2025-06-26,28.44,56.88
4496,435,149,2,2025-09-21,176.31,352.62
4497,407,137,3,2023-06-24,136.17,408.51
4498,123,189,4,2025-07-19,38.06,152.24
4499,299,96,1,2023-06-28,536.57,536.57
4500,161,64,1,2024-07-29,1901.39,1901.39
4501,169,9,2,2025-10-06,1557.41,3114.82
4502,158,186,7,2025-05-01,34.42,240.94
4503,401,59,4,2024-05-27,954.53,3818.12
4504,106,16,2,2025-01-21,233.73,467.46
4505,157,29,2,2024-02-22,865.46,1730.92
4506,10,75,10,2025-06-18,629.9,6299.0
4507,376,120,4,2025-01-20,666.52,2666.08
4508,235,178,4,2025-11-13,42.91,171.64
4509,445,78,2,2024-01-28,482.14,964.28
4510,427,2,2,2024-06-21,578.95,1157.9
4511,158,146,3,2023-04-02,50.9,152.7
4512,388,53,1,2025-07-10,116.62,116.62
4513,286,145,2,2025-06-02,82.97,165.94
4514,478,125,1,2024-10-23,95.37,95.37
4515,246,134,1,2023-12-08,158.65,158.65
4516,208,17,10,2024-01-05,1403.08,14030.8
4517,99,160,3,2025-04-15,14.29,42.87
4518,45,127,1,2023-01-21,60.6,60.6
4519,330,107,2,2023-03-06,767.02,1534.04
4520,431,9,2,2023-04-09,1466.43,2932.86
4521,497,151,1,2025-03-12,164.42,164.42
4522,493,60,3,2024-11-29,1573.1,4719.3
4523,395,26,4,2024-04-18,1206.43,4825.72
4524,274,22,7,2024-10-23,490.19,3431.33
4525,96,124,4,2023-02-03,185.79,743.16
4526,228,85,2,2025-03-11,634.22,1268.44
4527,464,171,2,2025-11-07,17.71,35.42
4528,4,138,1,2024-09-09,86.17,86.17
4529,119,10,1,2024-05-18,593.23,593.23
4530,167,145,1,2024-02-22,96.11,96.11
4531,325,39,1,2023-11-16,1008.53,1008.53
4532,218,74,6,2023-02-23,756.54,4539.24
4533,179,16,7,2025-01-23,218.25,1527.75
4534,260,161,2,2025-12-22,12.26,24.52
4535,243,32,3,2025-09-25,1819.94,5459.82
4536,373,41,4,2024-05-12,545.33,2181.32
4537,28,113,6,2023-11-25,80.55,483.3
4538,240,194,1,2024-07-20,18.42,18.42
4539,355,51,1,2025-05-21,1008.79,1008.79
4540,422,183,1,2023-09-11,51.8,51.8
4541,318,145,2,2024-12-31,99.96,199.92
4542,430,60,5,2024-02-19,1504.78,7523.9
4543,318,193,1,2025-05-01,13.32,13.32
4544,473,157,1,2024-09-27,37.26,37.26
4545,383,44,1,2024-07-04,761.1,761.1
4546,80,38,4,2024-05-18,455.33,1821.32
4547,434,197,2,2024-05-15,36.17,72.34
4548,381,161,2,2025-12-04,13.49,26.98
4549,455,150,7,2023-07-29,51.61,361.27
4550,343,183,1,2024-01-31,52.37,52.37
4551,65,116,8,2023-12-12,61.38,491.04
4552,300,185,1,2023-03-26,21.43,21.43
4553,441,174,2,2025-01-27,11.09,22.18
4554,398,9,1,2025-09-08,1383.92,1383.92
4555,151,133,1,2023-02-21,131.59,131.59
4556,217,21,5,2024-05-15,1231.99,6159.95
4557,352,161,3,2025-08-13,12.89,38.67
4558,212,83,2,2024-08-09,794.42,1588.84
4559,417,200,2,2024-02-18,35.22,70.44
4560,16,110,1,2024-06-24,663.1,663.1
4561,142,39,1,2023-09-30,1062.35,1062.35
4562,64,117,1,2023-05-05,386.23,386.23
4563,40,75,6,2023-08-07,530.57,3183.42
4564,104,185,4,2023-05-22,21.07,84.28
4565,34,141,5,2023-07-20,69.46,347.3
4566,215,192,6,2025-06-19,8.87,53.22
4567,495,72,6,2025-01-29,842.27,5053.62
4568,200,33,5,2024-03-04,1737.44,8687.2
4569,313,21,1,2025-06-01,1093.55,1093.55
4570,294,199,1,2023-05-15,28.36,28.36
4571,48,91,7,2024-03-07,677.94,4745.58
4572,347,22,1,2025-05-25,473.91,473.91
4573,454,74,4,2024-10-09,792.35,3169.4
4574,234,55,1,2024-11-14,470.31,470.31
4575,218,75,1,2025-07-28,562.08,562.08
4576,305,84,8,2023-04-17,499.36,3994.88
4577,244,137,6,2025-01-25,134.17,805.02
4578,266,111,1,2023-05-20,258.77,258.77
4579,262,165,3,2023-05-25,49.9,149.7
4580,244,181,4,2024-09-08,19.14,76.56
4581,351,161,1,2024-04-08,13.73,13.73
4582,30,173,1,2025-05-02,11.53,11.53
4583,286,16,7,2024-03-16,219.06,1533.42
4584,112,183,3,2024-05-22,51.0,153.0
4585,311,6,1,2024-03-28,111.34,111.34
4586,130,132,1,2025-05-30,58.45,58.45
4587,95,164,7,2024-10-19,46.42,324.94
4588,72,51,2,2025-11-26,1096.8,2193.6
4589,34,57,2,2025-03-15,407.36,814.72
4590,289,182,1,2024-09-16,11.93,11.93
4591,335,14,6,2025-06-23,1741.02,10446.12
4592,424,169,5,2025-06-05,39.17,195.85
4593,195,48,1,2023-01-15,1484.81,1484.81
4594,490,13,5,2024-04-14,98.01,490.05
4595,419,163,2,2024-02-22,12.41,24.82
4596,236,168,1,2023-06-05,21.27,21.27
4597,452,185,4,2023-04-16,21.17,84.68
4598,96,70,3,2025-12-25,870.96,2612.88
4599,332,108,3,2023-12-08,75.4,226.2
4600,229,144,8,2023-08-27,185.4,1483.2
4601,242,92,2,2023-10-27,622.97,1245.94
4602,165,105,2,2024-01-26,271.68,543.36
4603,338,24,3,2023-04-26,1351.29,4053.87
4604,446,6,4,2023-06-20,101.77,407.08
4605,82,11,3,2023-08-06,2078.88,6236.64
4606,115,104,1,2024-11-19,282.12,282.12
4607,233,39,4,2023-09-16,988.41,3953.64
4608,275,154,2,2024-02-18,189.39,378.78
4609,119,154,1,2024-03-10,204.2,204.2
4610,256,123,6,2023-05-05,10.17,61.02
4611,311,146,8,2025-03-07,50.44,403.52
4612,354,46,1,2023-05-09,332.98,332.98
4613,95,14,1,2024-05-17,2005.99,2005.99
4614,216,27,3,2025-08-24,1562.41,4687.23
4615,165,174,1,2024-09-21,11.41,11.41
4616,87,89,1,2024-12-31,272.12,272.12
4617,19,171,1,2023-07-21,15.89,15.89
4618,10,172,1,2025-08-01,52.27,52.27
4619,80,42,2,2023-08-18,687.27,1374.54
4620,224,150,1,2024-06-29,44.98,44.98
4621,111,199,1,2023-01-10,27.11,27.11
4622,188,133,2,2024-06-18,127.91,255.82
4623,443,17,1,2024-04-18,1317.61,1317.61
4624,336,66,7,2025-09-30,1592.79,11149.53
4625,268,102,2,2025-08-01,332.04,664.08
4626,350,166,1,2025-01-26,43.15,43.15
4627,427,14,5,2023-12-21,1885.31,9426.55
4628,349,32,1,2025-09-11,1903.37,1903.37
4629,240,36,1,2024-02-28,804.54,804.54
4630,409,51,1,2024-06-05,1048.51,1048.51
4631,164,163,1,2025-08-30,12.18,12.18
4632,145,59,4,2023-04-06,1054.5,4218.0
4633,265,140,2,2024-08-24,170.38,340.76
4634,273,43,2,2023-11-15,705.08,1410.16
4635,87,55,2,2023-02-06,505.67,1011.34
4636,409,11,4,2023-03-23,1717.82,6871.28
4637,319,98,1,2024-02-26,751.03,751.03
4638,476,103,1,2024-10-15,201.48,201.48
4639,166,94,2,2025-05-15,434.34,868.68
4640,440,169,4,2024-01-20,38.16,152.64
4641,312,37,3,2024-02-20,105.08,315.24
4642,212,143,3,2024-04-16,145.07,435.21
4643,428,33,5,2024-10-14,1666.71,8333.55
4644,174,122,1,2025-12-07,168.4,168.4
4645,301,38,2,2024-11-09,488.09,976.18
4646,209,48,2,2024-10-13,1329.54,2659.08
4647,22,83,2,2024-05-18,806.98,1613.96
4648,434,50,3,2023-09-25,1122.93,3368.79
4649,101,44,4,2023-12-27,793.4,3173.6
4650,173,156,2,2024-06-29,107.77,215.54
4651,89,137,2,2025-07-12,136.58,273.16
4652,303,191,1,2023-07-21,25.2,25.2
4653,453,61,7,2025-01-10,1453.9,10177.3
4654,422,149,6,2023-05-19,172.91,1037.46
4655,494,141,2,2025-06-28,60.76,121.52
4656,148,43,1,2024-04-17,765.49,765.49
4657,271,44,1,2025-09-19,785.39,785.39
4658,304,154,2,2023-11-03,194.91,389.82
4659,168,99,1,2023-09-26,67.24,67.24
4660,100,157,8,2025-03-12,38.71,309.68
4661,189,185,4,2023-10-15,20.16,80.64
4662,90,25,10,2023-08-29,585.27,5852.7
4663,224,77,2,2023-08-17,867.85,1735.7
4664,358,128,2,2025-08-17,183.77,367.54
4665,282,26,2,2024-06-29,1291.86,2583.72
4666,78,38,4,2023-12-10,524.14,2096.56
4667,199,41,1,2023-01-27,492.13,492.13
4668,201,52,2,2024-06-09,519.61,1039.22
4669,174,147,1,2025-11-30,203.7,203.7
4670,99,28,3,2025-04-04,1408.35,4225.05
4671,327,67,1,2023-10-02,679.45,679.45
4672,214,25,4,2024-05-31,627.53,2510.12
4673,207,98,3,2025-03-25,790.38,2371.14
4674,462,1,1,2024-02-23,1064.02,1064.02
4675,9,188,2,2024-08-19,14.86,29.72
4676,247,175,1,2023-09-01,21.46,21.46
4677,50,111,2,2024-01-19,302.65,605.3
4678,386,148,10,2025-02-23,172.45,1724.5
4679,419,174,1,2023-03-07,12.46,12.46
4680,419,131,1,2023-12-07,71.56,71.56
4681,47,117,2,2025-11-23,366.8,733.6
4682,171,190,1,2024-07-16,20.13,20.13
4683,488,154,1,2025-11-30,182.16,182.16
4684,365,61,8,2023-12-01,1391.01,11128.08
4685,53,164,3,2023-01-02,40.09,120.27
4686,310,36,2,2024-09-27,770.88,1541.76
4687,83,155,3,2025-10-09,101.8,305.4
4688,95,64,6,2023-02-20,1875.37,11252.22
4689,381,123,8,2024-08-25,10.64,85.12
4690,117,195,10,2023-06-13,33.86,338.6
4691,126,86,3,2025-02-03,928.15,2784.45
4692,18,5,6,2024-07-13,1383.14,8298.84
4693,118,178,2,2025-11-18,40.77,81.54
4694,164,118,3,2023-12-09,360.32,1080.96
4695,12,82,9,2023-06-12,895.41,8058.69
4696,383,9,1,2023-07-23,1541.98,1541.98
4697,398,107,2,2025-10-31,707.19,1414.38
4698,450,132,8,2023-11-30,54.45,435.6
4699,469,119,1,2025-04-14,754.83,754.83
4700,307,186,1,2024-01-07,39.18,39.18
4701,370,48,8,2025-03-02,1567.98,12543.84
4702,389,145,10,2024-04-13,89.56,895.6
4703,171,170,3,2025-11-16,30.98,92.94
4704,460,83,3,2023-08-16,687.43,2062.29
4705,135,16,1,2024-12-27,216.42,216.42
4706,351,106,5,2023-12-12,345.23,1726.15
4707,320,106,2,2024-01-16,394.32,788.64
4708,387,65,3,2025-11-20,523.46,1570.38
4709,202,71,3,2025-05-22,196.59,589.77
4710,88,13,4,2025-05-01,101.61,406.44
4711,278,167,1,2025-07-08,48.44,48.44
4712,451,128,1,2024-02-06,174.38,174.38
4713,38,107,2,2024-02-25,767.58,1535.16
4714,255,28,2,2024-03-08,1463.89,2927.78
4715,444,71,3,2025-11-12,211.65,634.95
4716,335,14,2,2024-02-05,1894.44,3788.88
4717,103,163,3,2023-06-18,13.21,39.63
4718,488,24,3,2024-12-07,1143.32,3429.96
4719,460,55,4,2023-10-17,471.22,1884.88
4720,417,6,1,2025-10-23,111.22,111.22
4721,259,96,4,2023-11-20,532.4,2129.6
4722,149,146,1,2023-07-27,48.86,48.86
4723,249,92,5,2025-09-03,724.19,3620.95
4724,137,3,3,2023-03-17,933.45,2800.35
4725,148,85,4,2024-07-09,637.23,2548.92
4726,241,116,1,2025-04-19,63.23,63.23
4727,77,7,1,2024-01-21,2118.41,2118.41
4728,108,59,2,2025-12-20,1005.06,2010.12
4729,334,84,8,2025-06-25,542.24,4337.92
4730,395,175,10,2024-11-14,23.62,236.2
4731,236,128,10,2025-10-24,205.88,2058.8
4732,474,63,1,2024-02-18,2131.91,2131.91
4733,384,50,1,2025-11-18,1052.34,1052.34
4734,339,146,5,2024-04-29,53.93,269.65
4735,66,83,3,2024-01-26,800.28,2400.84
4736,177,146,3,2023-07-21,49.66,148.98
4737,176,2,1,2023-03-30,567.83,567.83
4738,226,111,6,2023-09-29,289.43,1736.58
4739,372,165,3,2025-05-05,45.17,135.51
4740,183,91,3,2024-06-25,695.19,2085.57
4741,149,50,2,2025-05-01,1048.43,2096.86
4742,347,197,2,2023-03-13,37.53,75.06
4743,161,66,2,2024-05-09,1551.81,3103.62
4744,433,129,2,2024-05-02,130.51,261.02
4745,83,112,1,2023-06-24,994.57,994.57
4746,265,76,1,2024-03-22,323.82,323.82
4747,20,181,5,2024-07-22,19.22,96.1
4748,491,179,1,2025-10-20,7.86,7.86
4749,252,122,1,2023-03-28,157.56,157.56
4750,152,121,2,2023-01-29,199.43,398.86
4751,348,187,6,2024-12-15,21.21,127.26
4752,142,196,2,2023-11-12,30.22,60.44
4753,482,106,6,2024-07-25,332.52,1995.12
4754,202,55,3,2024-10-01,452.43,1357.29
4755,324,51,1,2024-03-29,1074.8,1074.8
4756,131,162,1,2025-03-08,26.95,26.95
4757,424,188,2,2023-01-04,13.79,27.58
4758,277,85,3,2025-11-20,715.09,2145.27
4759,54,186,1,2024-10-17,36.25,36.25
4760,300,19,4,2023-11-05,1249.93,4999.72
4761,379,173,2,2024-03-20,12.08,24.16
4762,75,128,5,2024-11-25,179.11,895.55
4763,460,92,1,2024-05-25,704.82,704.82
4764,163,192,2,2023-02-09,7.76,15.52
4765,468,161,3,2023-07-03,13.84,41.52
4766,304,107,2,2024-11-22,718.43,1436.86
4767,174,4,3,2024-08-03,76.27,228.81
4768,421,10,2,2025-09-02,635.18,1270.36
4769,302,162,2,2024-08-16,27.82,55.64
4770,491,122,2,2025-02-09,157.57,315.14
4771,382,2,1,2023-02-26,557.1,557.1
4772,112,111,1,2023-05-11,278.68,278.68
4773,242,52,3,2025-01-08,586.05,1758.15
4774,222,160,1,2024-10-09,15.98,15.98
4775,64,177,3,2023-11-28,39.08,117.24
4776,358,18,4,2024-10-05,1765.4,7061.6
4777,287,172,8,2025-03-06,47.55,380.4
4778,433,162,1,2023-11-15,29.96,29.96
4779,462,63,3,2023-05-22,1909.44,5728.32
4780,81,155,2,2025-09-01,95.39,190.78
4781,335,64,3,2023-06-29,1892.32,5676.96
4782,41,173,1,2024-07-31,11.85,11.85
4783,113,14,1,2025-04-07,1717.98,1717.98
4784,369,144,1,2024-06-06,198.66,198.66
4785,383,137,8,2023-01-07,135.97,1087.76
4786,149,13,4,2023-07-03,112.52,450.08
4787,420,137,2,2023-08-05,136.23,272.46
4788,487,118,1,2025-06-23,314.02,314.02
4789,456,40,3,2025-06-17,1746.35,5239.05
4790,342,162,1,2024-11-01,28.67,28.67
4791,446,91,3,2025-03-20,779.92,2339.76
4792,343,164,3,2023-09-08,43.45,130.35
4793,474,184,2,2025-01-18,1.91,3.82
4794,337,61,1,2024-08-28,1460.33,1460.33
4795,225,79,1,2025-12-20,136.02,136.02
4796,355,103,7,2025-12-31,192.43,1347.01
4797,461,51,5,2025-11-09,1029.78,5148.9
4798,305,12,1,2025-11-12,1502.65,1502.65
4799,116,190,3,2023-11-08,20.76,62.28
4800,182,167,1,2024-09-22,49.78,49.78
4801,495,109,2,2023-05-14,261.87,523.74
4802,348,101,4,2024-08-04,530.55,2122.2
4803,492,46,8,2024-08-30,381.83,3054.64
4804,119,181,7,2024-06-16,21.32,149.24
4805,278,183,2,2023-01-05,53.75,107.5
4806,452,92,3,2024-03-08,646.64,1939.92
4807,266,74,1,2025-06-06,804.8,804.8
4808,469,125,1,2023-02-02,92.7,92.7
4809,391,196,8,2025-08-04,31.24,249.92
4810,224,143,1,2024-08-26,133.96,133.96
4811,59,142,1,2025-12-30,11.95,11.95
4812,243,72,4,2025-05-03,828.13,3312.52
4813,1,62,3,2024-03-16,921.59,2764.77
4814,339,122,2,2025-03-21,155.91,311.82
4815,332,145,1,2023-02-02,83.86,83.86
4816,488,98,10,2025-11-29,878.69,8786.9
4817,216,182,5,2023-07-25,12.53,62.65
4818,17,118,1,2025-03-01,350.47,350.47
4819,205,60,4,2024-08-07,1493.77,5975.08
4820,427,31,4,2025-02-13,314.73,1258.92
4821,47,195,10,2023-12-28,34.11,341.1
4822,426,32,4,2025-07-03,1962.44,7849.76
4823,439,55,3,2025-11-16,435.92,1307.76
4824,222,134,5,2023-04-25,141.41,707.05
4825,366,187,8,2025-04-06,20.74,165.92
4826,187,35,1,2023-09-06,1026.08,1026.08
4827,281,40,3,2023-11-01,1997.42,5992.26
4828,192,176,2,2025-07-27,47.15,94.3
4829,122,147,8,2023-05-12,199.78,1598.24
4830,381,11,2,2023-02-11,1947.11,3894.22
4831,129,21,3,2023-03-03,1046.06,3138.18
4832,140,38,1,2024-03-31,500.1,500.1
4833,497,52,2,2024-01-17,515.98,1031.96
4834,19,105,2,2025-03-30,290.93,581.86
4835,226,186,1,2023-01-02,35.79,35.79
4836,247,12,1,2024-07-20,1586.44,1586.44
4837,392,96,1,2023-03-24,496.86,496.86
4838,482,16,9,2023-03-04,239.19,2152.71
4839,324,71,2,2025-01-21,213.36,426.72
4840,220,161,1,2023-03-28,14.28,14.28
4841,85,144,1,2024-08-09,203.08,203.08
4842,407,5,5,2024-07-01,1328.92,6644.6
4843,56,140,1,2023-04-12,150.31,150.31
4844,487,73,4,2024-10-07,419.59,1678.36
4845,463,124,1,2025-12-20,167.48,167.48
4846,214,17,2,2023-02-01,1457.23,2914.46
4847,431,37,1,2024-12-14,107.39,107.39
4848,223,94,3,2023-11-08,482.87,1448.61
4849,98,171,5,2023-03-21,16.84,84.2
4850,144,93,3,2023-08-09,630.82,1892.46
4851,134,63,1,2023-11-08,1837.35,1837.35
4852,2,189,5,2023-12-29,38.23,191.15
4853,408,19,3,2024-07-11,1463.96,4391.88
4854,358,113,1,2023-03-19,93.73,93.73
4855,365,71,8,2024-07-07,194.13,1553.04
4856,224,84,6,2023-06-18,569.93,3419.58
4857,392,193,2,2024-01-27,13.27,26.54
4858,323,75,3,2025-07-25,632.01,1896.03
4859,118,106,3,2025-09-08,343.85,1031.55
4860,165,36,2,2025-06-27,758.56,1517.12
4861,406,68,3,2024-07-18,1551.71,4655.13
4862,223,190,1,2023-03-03,20.7,20.7
4863,193,119,3,2024-05-02,770.29,2310.87
4864,291,118,1,2025-09-01,300.73,300.73
4865,140,26,1,2024-09-15,1395.29,1395.29
4866,25,23,3,2024-08-23,187.25,561.75
4867,350,113,1,2025-04-13,90.76,90.76
4868,344,13,3,2024-01-22,109.21,327.63
4869,100,118,4,2024-02-28,309.63,1238.52
4870,191,2,5,2024-05-24,611.28,3056.4
4871,480,53,3,2023-11-29,106.29,318.87
4872,74,40,1,2025-11-16,1971.65,1971.65
4873,220,145,3,2024-12-22,96.11,288.33
4874,183,78,9,2025-05-10,461.59,4154.31
4875,143,191,4,2025-07-24,23.9,95.6
4876,456,200,1,2023-03-17,32.66,32.66
4877,58,99,3,2025-03-19,65.62,196.86
4878,451,174,3,2024-08-25,11.41,34.23
4879,84,77,1,2025-05-25,861.14,861.14
4880,432,73,6,2025-08-12,424.9,2549.4
4881,482,89,3,2025-07-31,263.48,790.44
4882,489,110,6,2023-07-16,625.37,3752.22
4883,146,89,1,2025-06-05,278.56,278.56
4884,394,105,1,2025-08-17,292.24,292.24
4885,213,108,2,2024-05-04,78.11,156.22
4886,242,180,6,2023-12-29,16.89,101.34
4887,366,68,1,2023-01-04,1692.97,1692.97
4888,125,62,1,2023-08-12,1002.88,1002.88
4889,256,100,4,2024-02-01,568.16,2272.64
4890,100,13,2,2023-12-07,112.33,224.66
4891,285,6,3,2024-09-08,103.73,311.19
4892,155,177,4,2023-10-29,40.49,161.96
4893,485,190,3,2025-04-26,22.23,66.69
4894,494,115,8,2025-12-05,89.89,719.12
4895,226,26,1,2025-05-23,1157.44,1157.44
4896,147,128,2,2023-03-29,169.65,339.3
4897,114,56,2,2023-04-23,1275.45,2550.9
4898,50,191,1,2024-05-19,25.71,25.71
4899,382,99,5,2023-07-24,61.14,305.7
4900,238,176,2,2024-12-16,42.81,85.62
4901,449,72,1,2025-12-25,758.22,758.22
4902,353,124,1,2024-05-14,159.22,159.22
